gender,under_30,senior_citizen,dependents,referred_a_friend,phone_service,multiple_lines,avg_monthly_gb_download,online_security,online_backup,streaming_music,paperless_billing,churn_label,cltv,tenure_months,monthly_charges,population,country_united_states,internet_type_cable,internet_type_dsl,internet_type_fiber_optic,payment_method_bank_withdrawal,payment_method_credit_card,payment_method_mailed_check,quarter_q3,device_protection_no,device_protection_yes,tech_support_no,tech_support_yes,state_california,city_encoded,longitude_encoded
0,0,0,0,0,0,0,29,0,1,0,1,1,2494,37,36.65,596,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,318,952
1,0,0,1,1,1,1,27,0,0,0,0,1,5669,65,103.9,5094,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,349,1057
1,0,0,0,0,1,1,5,1,1,0,0,1,4657,66,63.85,55,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,230,908
0,0,0,0,1,1,1,5,0,0,0,0,1,4763,60,99.0,1749,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,486,857
0,0,0,0,1,1,1,8,1,1,0,0,1,4097,70,88.55,433,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,608,789
0,0,0,0,0,1,1,19,0,0,0,0,1,5269,67,101.4,1278,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,606,813
1,0,0,1,1,1,1,16,1,1,0,0,1,4606,72,90.15,24708,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1015,948
0,0,0,0,0,1,1,29,1,1,0,0,1,5896,67,116.1,4848,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1018,830
1,0,0,0,0,1,0,20,1,0,0,0,1,4716,6,74.1,1575,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,176,1552
0,0,0,0,1,1,1,3,0,1,0,0,1,5804,32,93.5,383,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,296,1581
0,0,0,0,1,0,0,27,0,1,0,0,1,2560,8,43.35,175,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,370,1506
1,0,0,1,0,1,1,19,0,1,0,0,1,4738,33,105.35,3002,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,564,1508
0,0,0,0,1,1,1,21,0,1,0,0,1,5754,55,113.6,586,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,577,1579
1,0,0,0,0,0,0,5,0,0,1,0,1,2056,14,46.35,2965,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,322,1624
0,0,0,0,0,1,0,24,0,0,0,0,1,5521,57,53.5,867,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,619,1602
1,0,0,0,1,1,0,19,0,0,0,1,1,4048,37,90.0,202,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,934,1568
1,0,0,0,0,1,0,0,0,0,0,0,1,3740,24,20.3,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,152,1320
0,0,0,1,0,1,1,27,1,0,0,0,1,2926,38,80.45,699,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,226,1135
0,0,0,0,1,1,1,30,0,0,0,0,1,2925,44,89.2,18529,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,261,1186
0,0,0,0,0,1,1,0,0,0,0,1,1,6388,67,25.1,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,299,1224
1,0,0,0,1,1,0,24,0,0,0,0,1,4442,25,69.3,6202,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,454,927
1,0,0,0,1,1,1,10,1,1,1,0,1,5768,67,105.6,15286,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,529,1063
0,0,0,0,1,0,0,9,1,1,1,0,1,5295,72,64.45,11191,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,550,1025
0,0,0,0,1,0,0,28,0,0,0,1,1,2525,24,34.25,1219,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,915,1072
0,0,0,0,0,1,1,25,0,0,0,0,1,2003,9,74.05,37031,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,840,1103
1,0,0,0,0,1,0,19,0,1,1,1,1,4368,44,89.15,9063,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,840,1119
1,0,0,1,1,1,1,17,0,1,1,0,1,5899,70,107.9,31422,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,840,1124
0,0,0,1,1,1,0,0,0,0,0,1,1,5443,68,19.5,20993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,840,1073
1,0,0,0,1,1,1,13,1,1,1,1,1,4032,72,78.45,1279,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,75,1081
1,0,0,0,0,1,0,8,0,1,0,1,1,4503,4,72.75,9752,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,742,1031
0,0,0,0,0,1,1,28,0,0,1,0,1,4496,3,94.85,1931,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,402,1283
0,0,0,0,0,1,1,3,0,1,1,1,1,5028,39,90.7,301,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,597,1000
0,0,0,0,0,0,0,4,0,1,0,0,1,3606,12,29.35,31586,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,807,1448
0,0,0,0,0,1,1,11,0,1,0,0,1,4673,51,79.6,84,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,329,1470
0,0,0,0,1,0,0,5,0,0,0,0,1,2914,4,29.9,3756,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,557,1305
0,0,0,0,0,1,0,25,0,1,0,0,1,3296,17,101.8,332,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,906,1557
1,0,0,1,1,1,1,28,1,1,0,0,1,5418,66,110.6,528,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,911,1461
0,0,0,0,1,1,1,17,0,1,0,0,1,4297,69,109.95,54492,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,554,475
0,0,0,0,0,1,1,13,0,0,0,1,1,3654,38,94.75,44586,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,554,474
0,0,0,0,1,1,1,26,0,1,0,0,1,4138,66,107.35,9732,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,554,469
0,0,0,0,1,1,0,13,1,0,0,0,1,2422,18,59.1,47143,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,554,518
1,0,0,0,0,1,0,3,0,0,0,1,1,5651,49,43.8,9805,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,554,429
1,0,0,0,0,1,1,22,0,0,0,0,1,5039,2,84.05,39334,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,554,569
1,0,0,0,0,1,1,23,0,1,1,0,1,5479,71,105.9,47107,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,554,509
1,0,0,0,0,1,1,21,0,1,0,1,1,5113,64,74.65,2527,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,554,572
1,0,0,0,0,1,1,3,1,0,0,0,1,5014,11,55.6,11355,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,77,567
0,0,0,0,0,1,1,15,0,1,0,0,1,5838,57,104.9,29825,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,212,465
1,0,0,0,1,1,0,0,0,0,0,0,1,4934,67,20.05,11509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,891,602
1,0,0,0,1,1,1,25,1,1,0,0,1,6146,70,113.65,19975,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,891,593
0,0,0,0,1,1,0,18,1,1,0,0,1,4332,40,98.15,21343,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,551,391
0,0,0,0,1,1,1,28,0,1,0,0,1,5291,70,104.8,53323,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1078,484
0,0,0,0,1,1,0,20,0,0,0,0,1,4871,65,70.95,55486,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,164,488
1,0,0,1,1,0,0,20,0,1,0,0,1,4107,29,35.65,31352,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,548,420
1,0,0,0,0,1,0,16,0,0,0,0,1,4173,15,91.5,20200,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,484,431
1,0,0,0,0,1,1,7,0,1,0,1,1,5128,56,104.75,10558,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,921,388
0,0,0,1,1,1,1,23,1,1,0,0,1,4978,65,85.75,18752,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,969,513
0,0,0,0,1,1,1,8,1,0,0,0,1,4368,65,100.75,16812,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,734,421
1,0,0,0,0,1,0,15,1,0,0,0,1,2768,38,83.45,21990,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,368,491
1,0,0,0,1,1,0,2,0,0,0,0,1,2901,2,69.3,23637,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1060,631
0,0,0,0,0,1,1,0,0,0,0,1,1,5896,51,25.0,40077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,886,574
0,0,0,0,0,1,1,7,0,0,0,0,1,4556,43,84.85,18735,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1064,654
0,0,0,0,1,1,0,14,0,0,0,0,1,3170,2,74.2,51348,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1034,587
0,0,0,0,1,1,1,17,1,1,1,1,1,4666,70,90.05,76890,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,57,356
1,0,0,0,0,0,0,16,1,1,0,0,1,3116,33,59.45,45645,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,941,386
0,0,0,0,0,1,1,14,1,0,0,0,1,5983,30,90.5,53686,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,400,359
1,0,0,0,0,1,0,12,0,0,0,0,1,3041,32,79.5,54254,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,702,266
0,0,0,0,1,1,0,18,1,0,0,1,1,3202,34,90.15,48827,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1023,261
0,0,0,0,0,1,0,21,0,0,0,1,1,2546,1,46.3,12884,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,190,97
0,0,0,0,0,0,0,23,0,0,0,0,1,4932,55,50.05,905,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,787,56
1,0,0,0,1,1,0,19,1,1,0,1,1,4148,69,87.3,91,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,984,60
0,0,0,0,1,0,0,4,0,1,0,0,1,5600,33,50.0,35582,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,157,205
0,0,0,0,1,1,0,7,0,0,0,0,1,4121,37,72.25,40995,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,285,80
1,0,0,1,1,1,1,12,0,1,0,0,1,5868,62,96.1,55277,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,285,94
1,0,0,0,0,1,0,2,0,0,0,0,1,5033,1,71.25,42617,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,489,184
0,0,0,0,0,1,1,26,1,1,0,1,1,4598,72,113.8,42277,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,510,86
1,0,0,0,1,1,1,26,0,0,0,0,1,6442,60,100.5,234,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,728,73
1,0,0,0,0,1,1,21,0,1,0,0,1,5655,30,104.1,33104,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,794,76
0,0,0,0,0,1,0,5,0,0,0,0,1,5242,8,69.7,53510,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,896,101
0,0,0,0,0,1,1,0,0,0,0,0,1,4788,71,24.65,14575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1029,98
1,0,0,0,1,1,0,0,0,0,0,0,1,5209,70,19.55,62036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1042,181
0,0,0,0,1,1,0,15,0,1,0,1,1,4306,49,49.8,47140,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,854,138
1,0,0,1,1,1,0,23,0,0,1,0,1,4309,24,96.55,66838,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,854,120
0,0,0,0,0,1,0,3,0,0,1,0,1,4333,11,78.5,29340,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,722,41
1,0,0,0,0,1,1,20,0,1,1,0,1,4474,72,108.1,18980,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2,238
1,0,0,0,1,1,0,13,1,0,1,0,1,3355,12,79.2,678,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,239,72
0,0,0,1,1,1,1,22,0,1,1,0,1,6090,52,80.85,4280,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,759,254
1,0,0,0,0,1,0,24,0,1,0,0,1,5313,18,73.55,2433,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,5,74
0,0,0,1,1,1,1,18,1,1,1,0,1,6084,50,75.15,46214,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,636,187
0,0,0,0,1,1,1,14,1,1,1,0,1,5569,72,112.9,7344,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,683,133
0,0,0,0,0,1,1,0,0,0,0,1,1,6469,64,25.65,6301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,451,278
1,0,0,0,1,1,1,20,1,1,1,0,1,4768,72,106.85,36301,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,23,293
1,0,0,0,0,1,0,18,0,1,0,0,1,3660,7,51.3,21157,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,353,338
1,0,0,0,1,1,1,17,1,1,0,0,1,4428,52,109.1,22443,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,672,240
1,0,0,0,1,1,1,11,1,1,0,0,1,4734,60,116.05,16998,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,218,252
0,0,0,0,1,1,1,23,0,0,0,0,1,4228,67,94.65,6503,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,687,709
0,0,0,0,0,1,0,4,0,0,0,1,1,4320,1,44.0,2872,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,38,752
0,0,0,0,1,1,1,13,0,0,0,0,1,4831,17,94.8,9318,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,281,710
1,0,0,0,1,1,1,18,0,1,0,0,1,4499,52,106.5,1809,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,472,791
1,0,0,0,0,1,1,29,0,0,0,1,1,2565,8,85.2,266,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,786,627
0,0,0,0,1,1,0,23,1,1,0,0,1,3324,16,54.55,3546,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,948,633
1,0,0,0,0,1,1,13,0,0,0,0,1,3860,39,99.75,36718,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1041,716
1,0,0,0,0,1,1,18,1,1,0,1,1,4251,52,108.1,31982,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,869,917
0,0,0,0,1,0,0,7,1,1,0,0,1,4049,72,64.95,6526,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,140,993
0,0,0,1,1,1,1,13,0,1,0,0,1,6404,68,84.65,7435,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,693,892
0,0,0,0,1,0,0,6,1,0,0,0,1,6306,59,64.05,1255,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,910,842
1,0,0,0,1,1,1,15,0,0,0,1,1,5453,46,100.25,340,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,73,463
0,0,0,0,1,1,1,4,0,1,0,0,1,4993,58,98.9,1826,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,85,390
0,0,0,0,0,1,1,17,1,1,0,1,1,5296,11,60.25,826,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,111,705
1,0,0,0,0,0,0,28,0,1,0,0,1,5597,34,56.25,1022,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,131,607
0,0,0,0,1,1,1,27,0,0,0,0,1,4958,55,74.0,42239,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,316,203
0,0,0,0,0,1,0,15,0,0,0,0,1,5811,9,79.55,318,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,697,317
1,0,0,1,1,1,1,30,0,0,0,0,1,3471,14,95.8,117,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,802,287
0,0,0,0,1,1,0,8,0,0,0,1,1,3583,34,71.55,1314,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,790,731
1,0,0,0,1,1,1,27,0,0,0,0,1,5316,19,94.95,265,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,793,784
0,0,0,0,0,1,1,23,0,1,0,0,1,4422,24,80.5,13858,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,351,769
1,0,0,0,0,0,0,26,0,0,0,0,1,2030,35,39.85,31180,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,351,765
0,0,0,0,0,1,1,0,0,0,0,1,1,4367,71,24.85,45087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,351,766
0,0,0,0,1,1,0,11,0,0,1,0,1,5711,7,89.0,21010,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,351,758
1,0,0,0,0,0,0,26,0,1,1,0,1,4622,57,55.0,39148,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,351,763
1,0,0,0,0,1,1,30,1,1,1,0,1,4008,72,117.35,58548,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,843,1142
1,0,0,0,0,1,1,5,1,1,0,0,1,5170,59,89.75,48690,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,306,92
0,0,0,0,0,1,0,9,0,0,0,1,1,5251,2,49.95,13121,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,158,1206
0,0,0,0,0,1,0,0,0,0,0,1,1,3836,32,19.8,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,461,1028
0,0,0,0,0,1,1,24,0,0,0,0,1,5159,12,73.3,40346,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,121,1407
1,0,0,0,0,1,1,3,1,0,1,0,1,4223,45,70.05,27822,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,648,1294
0,0,0,0,0,1,0,15,0,1,1,0,1,2850,5,85.55,291,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,860,1403
1,0,0,1,1,1,1,10,0,0,0,0,1,6238,61,65.2,23036,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,857,1425
0,0,0,0,1,1,1,4,0,0,0,0,1,3771,14,75.1,3337,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,857,1418
1,0,0,0,1,1,1,24,1,1,0,0,1,6205,72,115.75,2240,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,857,1447
1,0,0,0,1,1,1,27,1,1,0,1,1,6335,56,95.65,16198,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,725,1328
1,0,0,0,0,1,1,30,0,1,1,0,1,4103,46,104.45,23141,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,287,1382
0,0,0,0,1,1,0,8,0,0,0,0,1,4444,4,70.2,26894,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,653,1401
1,0,0,0,0,1,0,4,0,0,0,1,1,5936,32,90.95,42491,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,659,1277
0,0,0,0,1,1,0,12,1,1,0,0,1,5792,67,60.95,9423,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,841,1388
1,0,0,0,0,1,1,22,1,1,0,0,1,2044,29,58.55,19815,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,866,1329
1,0,0,0,0,1,1,3,0,0,0,0,1,3276,14,80.35,21097,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,690,1366
1,0,0,0,0,1,0,23,0,0,0,0,1,3878,18,84.95,10147,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,74,1367
1,0,0,0,0,1,1,23,1,1,0,0,1,5232,72,110.1,8157,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,74,1393
1,0,0,0,0,1,1,13,0,1,0,0,1,4241,71,99.65,28450,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,818,1411
0,0,0,0,0,0,0,4,0,0,0,1,1,2599,5,45.4,25399,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,294,1381
1,0,0,0,0,1,1,3,1,0,0,1,1,5085,52,59.85,40239,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,878,1455
0,0,0,0,1,1,1,18,1,0,0,1,1,5597,31,89.45,16429,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,681,1475
0,0,0,1,1,1,1,28,1,0,0,0,1,3412,24,79.85,31930,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,747,1511
0,0,0,0,1,1,0,28,0,0,0,1,1,4017,36,54.1,35419,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,747,1473
1,0,0,0,0,1,1,15,0,0,0,1,1,3048,4,48.75,1007,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,114,1308
1,0,0,1,1,1,1,16,1,1,0,0,1,4162,46,110.2,5671,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,872,1146
