tenure_months,dependents,monthly_charges,tech_support_no,city_encoded,population,longitude_encoded,cltv,avg_monthly_gb_download,online_security,paperless_billing,payment_method_credit_card,online_backup,payment_method_bank_withdrawal,streaming_music,referred_a_friend,internet_type_dsl,internet_type_cable,internet_type_fiber_optic,multiple_lines,churn_label
1,1,84.6,1.0,120,25882,520,2484,11,1,0,1.0,0,0.0,1,0,0.0,0.0,1.0,0,0
2,0,54.4,1.0,676,36625,547,2556,73,0,0,1.0,1,0.0,1,0,1.0,0.0,0.0,1,0
1,0,48.55,1.0,228,17554,324,5687,9,1,0,1.0,0,0.0,0,0,1.0,0.0,0.0,0,0
2,0,70.4,1.0,290,30211,384,5687,21,0,1,0.0,0,1.0,0,1,0.0,0.0,1.0,0,0
2,0,44.6,1.0,493,84965,346,4884,16,0,0,1.0,0,0.0,0,1,0.0,1.0,0.0,0,0
59,0,19.35,0.0,702,54254,266,5084,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0
1,0,24.8,1.0,778,69974,284,5087,29,0,1,0.0,0,1.0,0,0,0.0,1.0,0.0,0,0
1,0,70.6,1.0,778,36057,290,3338,41,0,1,1.0,0,0.0,0,0,0.0,0.0,1.0,0,0
5,0,85.4,0.0,834,61623,400,3676,16,0,0,0.0,1,1.0,0,1,0.0,0.0,1.0,1,0
52,0,105.05,1.0,855,33878,301,4839,48,0,0,0.0,1,1.0,1,1,0.0,0.0,1.0,1,0
18,0,95.15,1.0,1059,30458,327,4643,28,0,1,1.0,0,0.0,1,1,0.0,0.0,1.0,0,0
1,0,70.0,1.0,12,30635,425,4094,18,0,1,0.0,0,1.0,0,1,0.0,0.0,1.0,0,0
10,0,44.85,1.0,854,34902,174,4061,17,0,0,1.0,0,0.0,0,0,1.0,0.0,0.0,0,0
1,0,73.6,1.0,854,34902,174,2565,52,1,0,1.0,0,0.0,1,0,0.0,0.0,1.0,0,0
5,0,80.6,1.0,854,34902,174,5715,52,0,0,0.0,0,1.0,0,0,0.0,0.0,1.0,0,0
38,0,80.3,0.0,854,34902,174,2071,19,1,1,1.0,1,0.0,1,1,1.0,0.0,0.0,0,0
7,0,73.85,1.0,854,34902,174,2473,26,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,1,0
2,0,80.6,1.0,854,34902,174,2683,20,0,1,1.0,0,0.0,0,0,0.0,0.0,1.0,1,0
68,0,75.8,0.0,854,34902,174,4903,18,0,0,0.0,1,1.0,1,1,1.0,0.0,0.0,1,0
43,0,104.6,1.0,854,34902,174,5250,59,0,0,0.0,1,1.0,1,0,0.0,0.0,1.0,1,0
63,0,103.4,1.0,854,34902,174,4352,13,0,0,0.0,1,1.0,1,1,0.0,0.0,1.0,1,0
2,0,90.4,1.0,854,34902,174,4157,8,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,0,0
4,0,84.8,1.0,854,34902,174,4939,19,0,0,0.0,1,1.0,1,1,0.0,0.0,1.0,1,0
10,0,80.25,1.0,854,34902,174,3598,11,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,0,0
5,0,96.5,1.0,854,34902,174,5383,8,0,1,0.0,0,1.0,1,0,0.0,0.0,1.0,0,0
2,0,85.65,1.0,854,34902,174,3878,27,0,0,0.0,0,1.0,1,0,0.0,1.0,0.0,1,0
25,0,104.95,0.0,854,34902,174,3642,10,0,0,0.0,0,1.0,1,1,0.0,0.0,1.0,1,0
1,0,50.65,1.0,854,34902,174,2431,59,0,1,1.0,1,0.0,1,0,1.0,0.0,0.0,0,0
1,0,90.85,1.0,854,34902,174,3424,24,0,0,1.0,1,0.0,1,0,0.0,0.0,1.0,1,0
34,0,73.95,1.0,854,34902,174,5795,14,0,0,1.0,1,0.0,0,0,0.0,0.0,1.0,0,0
69,0,99.45,1.0,854,34902,174,4020,26,0,0,1.0,0,0.0,1,1,0.0,0.0,1.0,1,0
1,0,19.9,0.0,854,34902,174,3351,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0
1,0,19.6,0.0,854,34902,174,3448,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0
22,0,83.3,1.0,905,1632,19,3804,53,0,1,0.0,1,1.0,1,1,0.0,1.0,0.0,0,0
61,0,19.4,0.0,2,18980,238,4221,0,0,0,0.0,0,0.0,0,1,0.0,0.0,0.0,0,0
12,0,45.4,1.0,316,42239,203,2887,14,0,0,0.0,0,1.0,0,0,1.0,0.0,0.0,0,0
60,0,105.9,1.0,231,10484,198,4105,71,0,0,0.0,1,1.0,1,0,0.0,0.0,1.0,1,0
1,0,69.55,1.0,239,678,72,2792,13,0,1,1.0,0,0.0,0,0,0.0,0.0,1.0,0,0
28,0,81.05,1.0,566,23,24,5201,13,0,0,0.0,0,1.0,1,1,0.0,0.0,1.0,0,0
4,0,101.15,1.0,565,5256,79,4417,48,0,1,0.0,0,1.0,1,1,0.0,0.0,1.0,1,0
7,0,99.8,1.0,568,1090,236,2031,2,0,0,0.0,1,1.0,1,0,0.0,0.0,1.0,1,0
13,0,55.95,1.0,749,12463,239,4498,27,0,1,0.0,0,1.0,1,1,1.0,0.0,0.0,0,0
1,0,55.0,1.0,808,31230,147,4877,53,0,0,0.0,0,1.0,1,0,0.0,1.0,0.0,0,0
1,0,74.7,1.0,816,18518,224,5980,8,0,0,0.0,1,1.0,0,0,0.0,0.0,1.0,0,0
24,0,80.25,1.0,839,5395,128,4418,20,0,0,0.0,1,1.0,0,0,0.0,0.0,1.0,1,0
5,0,96.1,0.0,316,42239,203,4192,11,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,0,0
15,0,69.0,1.0,1038,63235,216,5671,28,0,1,0.0,0,1.0,0,0,0.0,0.0,1.0,0,0
48,0,45.3,1.0,1096,4253,253,4926,58,1,0,0.0,0,1.0,1,1,0.0,1.0,0.0,0,0
8,0,83.55,1.0,850,1779,200,2879,25,0,0,0.0,1,1.0,0,1,0.0,1.0,0.0,0,0
1,0,74.35,1.0,850,44556,202,2814,2,0,0,0.0,0,1.0,0,0,0.0,0.0,1.0,1,0
2,0,74.4,1.0,829,71678,227,4263,41,1,0,0.0,0,1.0,0,1,0.0,0.0,1.0,0,0
22,0,43.75,1.0,829,42425,215,3099,16,0,0,0.0,1,1.0,1,0,1.0,0.0,0.0,0,0
12,0,99.7,1.0,581,1005,196,2538,14,1,0,0.0,1,1.0,1,0,0.0,0.0,1.0,1,0
2,0,94.2,0.0,426,4283,141,3715,19,0,0,0.0,0,1.0,1,1,0.0,0.0,1.0,0,0
6,0,80.5,0.0,441,3588,66,5032,23,0,0,0.0,0,1.0,0,1,0.0,0.0,1.0,1,0
40,0,104.8,0.0,651,18311,149,3492,8,0,1,0.0,0,1.0,1,0,0.0,0.0,1.0,1,0
23,0,75.6,1.0,967,18161,166,2115,23,0,1,0.0,0,1.0,0,0,0.0,0.0,1.0,1,0
34,0,100.05,1.0,967,13151,185,2568,52,0,0,0.0,0,1.0,1,1,0.0,0.0,1.0,1,0
1,0,85.0,1.0,451,41062,300,5679,30,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,1,0
10,0,86.05,1.0,504,59176,268,2966,11,0,0,0.0,0,1.0,0,0,0.0,0.0,1.0,1,0
13,0,45.55,0.0,436,56517,357,4856,17,1,0,1.0,0,0.0,0,0,1.0,0.0,0.0,0,0
39,0,86.3,1.0,436,42663,374,3364,19,0,0,1.0,1,0.0,0,1,0.0,0.0,1.0,0,0
32,0,80.35,1.0,664,4242,332,5974,21,0,0,0.0,1,1.0,0,0,0.0,0.0,1.0,1,0
35,0,100.25,1.0,883,58157,314,2744,17,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,1,0
56,0,100.3,1.0,883,62634,320,5170,7,0,1,1.0,1,0.0,1,1,0.0,0.0,1.0,1,0
12,0,19.0,0.0,23,68802,334,3535,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,0
1,0,75.3,1.0,23,34398,318,3244,51,1,1,0.0,0,0.0,0,0,0.0,0.0,1.0,0,0
12,0,61.65,0.0,672,22443,240,5670,30,1,0,0.0,0,0.0,0,0,1.0,0.0,0.0,1,0
9,0,29.95,1.0,1036,32899,711,2573,9,0,0,0.0,1,1.0,0,1,1.0,0.0,0.0,0,0
9,0,65.0,0.0,1036,46894,697,3983,69,1,1,0.0,1,0.0,0,1,0.0,1.0,0.0,0,0
7,0,20.0,0.0,781,25634,681,4479,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0
65,0,105.5,1.0,884,15757,767,5720,26,0,0,0.0,1,1.0,1,1,0.0,0.0,1.0,1,0
10,0,85.25,1.0,38,2872,752,3573,82,0,0,0.0,0,1.0,1,1,0.0,0.0,1.0,1,0
43,0,56.15,1.0,50,14697,811,2152,20,0,1,0.0,0,1.0,0,1,1.0,0.0,0.0,0,0
1,0,89.55,1.0,97,1954,566,4996,27,0,0,0.0,0,1.0,1,0,0.0,1.0,0.0,0,0
1,0,45.7,1.0,203,18036,853,2295,13,0,0,0.0,0,0.0,0,0,1.0,0.0,0.0,0,0
3,0,69.55,1.0,281,9318,710,2876,30,0,0,0.0,0,1.0,0,0,0.0,0.0,1.0,0,0
1,0,74.6,1.0,311,13333,669,3860,47,0,0,0.0,0,0.0,0,0,0.0,0.0,1.0,0,0
2,0,19.85,0.0,438,6918,800,2362,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,0
4,0,24.25,1.0,471,1873,561,2038,16,0,0,0.0,0,0.0,0,0,0.0,1.0,0.0,0,0
2,0,69.65,1.0,524,293,664,2323,27,0,1,0.0,0,1.0,0,0,0.0,0.0,1.0,0,0
4,0,45.65,1.0,531,15508,678,2864,27,0,1,0.0,0,0.0,0,0,1.0,0.0,0.0,0,0
1,0,75.05,1.0,987,46171,110,4838,58,0,0,0.0,0,0.0,0,0,0.0,0.0,1.0,1,0
2,0,34.7,1.0,786,266,627,3146,76,0,0,0.0,0,1.0,1,0,1.0,0.0,0.0,0,0
1,0,80.0,1.0,909,15177,706,2046,3,0,1,0.0,0,1.0,1,1,0.0,1.0,0.0,0,0
3,0,75.1,1.0,854,47224,146,4965,10,0,0,1.0,0,0.0,0,0,0.0,0.0,1.0,1,0
3,0,50.15,1.0,854,47224,146,3273,51,0,0,0.0,0,1.0,0,1,0.0,1.0,0.0,0,0
25,0,79.85,1.0,854,47224,146,4535,12,1,0,0.0,1,1.0,0,0,0.0,0.0,1.0,0,0
1,0,19.55,0.0,854,47224,146,3556,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0
4,0,85.95,1.0,854,47224,146,5640,30,0,0,0.0,0,1.0,1,1,0.0,0.0,1.0,1,0
3,0,45.35,1.0,854,47224,146,2450,59,0,0,0.0,0,1.0,0,0,1.0,0.0,0.0,0,0
45,0,87.25,0.0,854,47224,146,5269,51,0,0,0.0,0,1.0,0,0,0.0,1.0,0.0,1,0
10,0,98.55,1.0,854,47224,146,3658,13,1,1,0.0,0,1.0,1,0,0.0,0.0,1.0,1,0
15,0,85.9,1.0,467,1436,617,3579,13,0,0,0.0,1,1.0,1,0,0.0,0.0,1.0,0,0
22,0,89.25,1.0,513,57794,325,3161,2,0,1,0.0,0,1.0,1,0,0.0,0.0,1.0,0,0
3,0,70.3,1.0,513,49309,550,3038,11,0,0,0.0,0,1.0,0,1,0.0,0.0,1.0,0,0
15,0,93.35,1.0,724,25370,377,5264,15,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,1,0
1,0,19.9,0.0,740,1613,328,4248,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0
5,0,88.9,1.0,802,117,287,4356,27,1,0,0.0,0,0.0,1,1,0.0,1.0,0.0,0,0
33,0,95.8,1.0,987,46171,110,4161,41,0,0,0.0,0,1.0,1,1,0.0,0.0,1.0,0,0
2,0,82.0,1.0,987,46171,110,3051,14,0,0,0.0,1,1.0,0,0,0.0,0.0,1.0,1,0
2,0,45.35,1.0,724,6787,297,3478,9,0,1,0.0,0,1.0,0,0,1.0,0.0,0.0,0,0
1,0,52.2,0.0,62,613,714,4138,23,0,0,0.0,0,1.0,0,0,1.0,0.0,0.0,0,0
62,0,96.75,1.0,328,1852,808,5016,9,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,1,0
10,0,98.5,0.0,352,1125,750,5184,30,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,1,0
6,0,85.35,1.0,470,14062,809,4694,27,0,0,0.0,1,1.0,0,0,0.0,0.0,1.0,0,0
40,0,101.3,1.0,572,28434,823,2576,4,0,0,0.0,1,1.0,1,1,0.0,1.0,0.0,1,0
1,0,69.55,1.0,572,49247,786,3042,48,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,0,0
58,0,103.25,1.0,306,48690,92,6105,47,0,0,0.0,1,1.0,1,0,0.0,0.0,1.0,1,0
70,0,104.0,0.0,618,571,672,4544,42,1,0,1.0,0,0.0,1,0,0.0,0.0,1.0,1,0
2,0,86.2,1.0,712,9780,687,2969,27,0,0,0.0,0,0.0,1,0,0.0,0.0,1.0,0,0
21,0,111.2,0.0,351,3258,770,4123,59,0,0,0.0,1,1.0,1,1,0.0,0.0,1.0,1,0
16,0,89.45,1.0,862,4318,818,3696,25,0,0,1.0,1,0.0,0,1,0.0,0.0,1.0,0,0
60,0,90.95,1.0,940,343,904,4111,52,0,1,0.0,1,1.0,1,1,0.0,0.0,1.0,0,0
50,0,108.55,0.0,998,2633,715,4274,14,1,1,0.0,1,1.0,1,1,0.0,0.0,1.0,1,0
1,0,44.4,1.0,351,31180,765,3522,12,0,1,0.0,0,0.0,0,0,1.0,0.0,0.0,0,0
12,0,19.8,0.0,351,36274,779,2653,0,0,1,0.0,0,0.0,0,1,0.0,0.0,0.0,0,0
1,0,89.9,1.0,351,6848,768,5951,53,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,0,0
62,0,100.15,1.0,306,48690,92,5600,15,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,1,0
1,0,50.8,1.0,158,13121,1206,3718,27,0,1,0.0,1,1.0,0,0,1.0,0.0,0.0,0,0
3,0,95.1,1.0,474,14477,979,5861,29,0,0,0.0,1,1.0,1,0,0.0,1.0,0.0,0,0
22,0,94.65,1.0,540,538,999,3665,16,0,0,1.0,0,0.0,1,0,0.0,0.0,1.0,1,0
4,0,80.6,0.0,582,21759,1174,3080,2,0,0,0.0,0,0.0,0,1,0.0,0.0,1.0,0,0
59,0,85.55,1.0,741,4602,1240,6304,52,0,1,0.0,0,1.0,1,0,0.0,0.0,1.0,1,0
60,0,50.8,1.0,69,25566,1395,4941,5,0,0,0.0,1,1.0,1,0,0.0,1.0,0.0,0,0
15,0,105.1,0.0,240,47453,1441,2122,7,1,1,0.0,0,1.0,1,0,0.0,0.0,1.0,0,0
10,0,110.1,0.0,544,148,1364,5803,6,1,0,0.0,1,1.0,1,0,0.0,0.0,1.0,0,0
6,0,83.9,1.0,553,21496,1306,3962,24,0,1,0.0,0,1.0,1,0,0.0,0.0,1.0,0,0
63,0,100.55,1.0,648,32143,1303,5413,16,1,0,0.0,1,1.0,0,1,0.0,0.0,1.0,1,0
50,0,103.85,1.0,648,27822,1294,5812,14,0,0,0.0,1,1.0,1,1,0.0,0.0,1.0,1,0
1,0,24.6,1.0,746,2055,1391,5768,12,0,1,0.0,0,1.0,0,0,1.0,0.0,0.0,0,0
12,0,98.9,0.0,851,39566,1434,5559,23,1,0,0.0,0,1.0,1,0,0.0,1.0,0.0,0,0
9,0,98.3,1.0,945,60599,1433,2954,82,0,1,1.0,0,0.0,1,0,0.0,0.0,1.0,1,0
17,0,93.85,1.0,970,64010,1270,4940,13,1,1,0.0,0,1.0,1,0,0.0,0.0,1.0,0,0
13,0,81.15,1.0,857,27906,1438,4806,4,0,0,0.0,1,1.0,0,0,0.0,0.0,1.0,0,0
6,0,79.05,1.0,873,23393,1398,3263,27,1,0,0.0,0,1.0,0,0,0.0,0.0,1.0,1,0
3,0,74.4,1.0,30,90891,1187,2054,24,0,1,0.0,0,1.0,0,0,0.0,0.0,1.0,1,0
1,0,44.7,1.0,213,36186,1281,3700,73,0,1,1.0,0,0.0,1,1,1.0,0.0,0.0,0,0
1,0,45.7,1.0,348,56126,1251,3571,17,0,0,0.0,0,0.0,0,0,1.0,0.0,0.0,0,0
7,0,19.25,0.0,410,60274,1298,4489,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0
2,0,96.0,1.0,410,27311,1315,3391,28,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,1,0
1,0,90.55,1.0,171,41698,1302,2627,51,0,1,0.0,0,1.0,1,0,0.0,0.0,1.0,0,0
71,0,108.05,0.0,587,46677,1313,5200,53,1,0,0.0,0,1.0,1,0,0.0,0.0,1.0,1,0
1,0,69.9,1.0,348,33883,1300,5367,28,0,0,0.0,0,1.0,0,0,0.0,0.0,1.0,0,0
1,0,86.6,1.0,758,16717,1385,5228,18,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,1,0
35,0,85.3,0.0,866,19815,1329,2455,41,0,1,1.0,1,0.0,1,0,0.0,0.0,1.0,1,0
34,0,70.0,1.0,867,26240,1322,2318,21,0,0,1.0,0,0.0,0,0,0.0,0.0,1.0,0,0
7,0,95.35,1.0,1022,66472,1288,3077,15,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,0,0
18,0,90.1,0.0,1046,18024,1296,4260,19,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,1,0
2,0,68.95,1.0,1046,40917,1290,5225,39,0,1,0.0,0,1.0,1,0,0.0,0.0,1.0,0,0
32,0,99.55,1.0,1046,26022,1264,5026,26,1,0,1.0,0,0.0,1,1,0.0,0.0,1.0,1,0
18,0,57.45,1.0,690,41876,1361,2989,22,0,1,0.0,0,1.0,1,1,1.0,0.0,0.0,0,0
12,0,53.65,1.0,690,21054,1390,2595,26,0,1,1.0,0,0.0,1,1,1.0,0.0,0.0,0,0
26,0,83.75,1.0,9,15882,1387,2404,26,0,0,0.0,0,1.0,0,1,0.0,1.0,0.0,1,0
38,0,79.45,1.0,878,28403,1471,2405,13,1,0,0.0,1,1.0,0,1,0.0,0.0,1.0,0,0
32,0,69.75,1.0,96,1785,1543,2356,5,0,0,0.0,0,1.0,0,1,0.0,0.0,1.0,0,0
1,0,19.65,0.0,223,7936,1502,5881,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0
5,0,39.5,1.0,515,6773,1468,2863,2,0,1,0.0,0,1.0,1,0,1.0,0.0,0.0,0,0
40,0,97.1,1.0,586,406,1518,3099,23,0,0,0.0,0,1.0,1,1,0.0,0.0,1.0,1,0
5,0,80.0,1.0,681,16429,1475,3937,42,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,0,0
10,0,84.7,1.0,666,607,1493,5686,18,1,0,0.0,0,0.0,0,0,0.0,0.0,1.0,0,0
2,0,89.55,1.0,681,24741,1487,3851,23,0,0,0.0,0,1.0,1,1,0.0,0.0,1.0,0,0
23,0,90.6,0.0,681,13361,1466,4359,69,0,0,0.0,0,1.0,1,0,0.0,1.0,0.0,1,0
23,0,90.05,1.0,848,16849,1477,4650,4,1,0,0.0,0,1.0,0,0,0.0,0.0,1.0,1,0
49,0,99.05,1.0,898,11213,1462,5157,22,0,0,0.0,1,1.0,1,1,0.0,0.0,1.0,1,0
2,0,69.75,1.0,999,384,1522,5667,24,0,1,0.0,0,1.0,0,0,0.0,0.0,1.0,0,0
2,0,49.05,1.0,1030,66,1527,2960,13,0,0,1.0,1,0.0,0,0,1.0,0.0,0.0,0,0
7,0,98.05,1.0,20,2147,1262,2561,29,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,1,0
41,0,114.5,0.0,104,10520,1325,3038,59,1,0,0.0,1,1.0,1,0,0.0,0.0,1.0,1,0
2,0,80.95,1.0,244,857,1357,3533,14,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,0,0
25,0,90.4,1.0,872,5671,1146,5801,4,0,0,0.0,0,1.0,1,1,0.0,0.0,1.0,0,0
3,0,56.15,1.0,887,36631,1261,2539,52,0,0,0.0,1,0.0,1,1,0.0,1.0,0.0,0,0
4,0,94.4,0.0,863,52334,1216,4249,18,1,0,0.0,0,1.0,1,0,0.0,0.0,1.0,0,0
37,0,78.95,1.0,863,51706,1207,3982,29,0,0,1.0,0,0.0,0,0,0.0,0.0,1.0,1,0
19,0,44.85,1.0,863,46185,1220,5182,48,0,0,1.0,0,0.0,1,0,1.0,0.0,0.0,0,0
7,0,74.65,1.0,863,37570,1263,3331,71,0,1,0.0,0,0.0,1,0,0.0,0.0,1.0,0,0
14,0,64.7,1.0,863,9657,1241,4049,30,1,0,0.0,0,1.0,0,1,1.0,0.0,0.0,1,0
1,0,35.55,1.0,957,30814,1074,3958,26,0,0,0.0,0,1.0,1,0,1.0,0.0,0.0,0,0
2,0,95.15,1.0,957,19109,1086,2414,25,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,1,0
13,0,96.65,1.0,0,6317,1038,5295,11,0,0,0.0,0,0.0,1,1,0.0,0.0,1.0,0,0
1,0,31.35,1.0,530,3148,992,3605,6,0,0,0.0,1,0.0,0,0,1.0,0.0,0.0,0,0
12,0,89.75,1.0,541,45755,1021,5671,6,0,0,0.0,1,1.0,0,0,0.0,0.0,1.0,1,0
60,0,94.4,1.0,1031,11266,945,4990,29,0,0,0.0,1,1.0,1,1,0.0,1.0,0.0,0,0
1,0,19.85,0.0,1062,2198,869,3874,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0
6,0,109.9,0.0,46,27808,906,5750,10,0,0,1.0,1,0.0,1,0,0.0,0.0,1.0,1,0
15,0,101.35,0.0,84,167,836,3025,12,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,0,0
1,0,60.15,1.0,252,10159,926,4611,59,0,0,0.0,0,1.0,1,0,0.0,1.0,0.0,1,0
7,0,90.45,1.0,421,1055,914,5356,27,0,0,0.0,0,1.0,0,0,0.0,0.0,1.0,1,0
53,0,94.25,1.0,547,683,799,5414,9,0,0,0.0,1,1.0,1,1,0.0,0.0,1.0,0,0
1,0,74.9,1.0,584,10226,790,2548,76,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,1,0
1,0,80.25,1.0,606,1278,813,2502,3,0,0,0.0,0,1.0,0,0,0.0,0.0,1.0,0,0
17,0,69.0,1.0,622,52872,986,3368,11,0,0,0.0,0,1.0,0,1,0.0,0.0,1.0,0,0
11,0,66.35,0.0,622,47536,987,2860,12,0,0,0.0,0,1.0,1,1,1.0,0.0,0.0,1,0
19,0,86.0,1.0,622,26055,990,4857,11,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,1,0
3,0,80.3,1.0,622,13343,956,3212,14,0,0,0.0,0,1.0,1,1,0.0,0.0,1.0,0,0
24,0,90.55,1.0,688,25384,929,5927,5,0,0,1.0,1,0.0,0,0,0.0,0.0,1.0,1,0
2,0,75.9,1.0,827,16525,971,2101,52,0,0,0.0,0,1.0,0,0,0.0,0.0,1.0,1,0
1,0,45.85,1.0,842,12466,1003,3706,6,0,0,1.0,0,0.0,0,1,1.0,0.0,0.0,0,0
16,0,49.95,0.0,928,1158,862,4840,29,0,0,0.0,0,1.0,1,1,1.0,0.0,0.0,0,0
34,0,78.3,1.0,1015,24708,948,2777,12,0,1,0.0,0,1.0,0,1,0.0,0.0,1.0,0,0
3,0,76.95,1.0,306,48690,92,4428,23,0,0,0.0,0,1.0,0,0,0.0,0.0,1.0,1,0
1,0,45.3,1.0,893,30876,1505,4568,28,0,1,0.0,0,1.0,0,0,1.0,0.0,0.0,0,0
15,0,19.4,0.0,893,25718,1478,5379,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0
11,0,90.15,0.0,107,176,1586,5250,3,0,1,0.0,0,1.0,0,0,0.0,1.0,0.0,1,0
1,0,45.05,1.0,167,333,1595,4094,73,0,1,1.0,0,0.0,1,0,0.0,1.0,0.0,0,0
1,0,75.8,1.0,195,13485,1486,3940,26,0,1,0.0,1,1.0,0,0,0.0,0.0,1.0,0,0
7,0,79.3,1.0,200,9210,1529,3830,16,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,0,0
2,0,30.9,0.0,211,371,1577,2860,18,0,0,0.0,0,1.0,0,0,1.0,0.0,0.0,0,0
59,0,110.15,1.0,395,1916,1571,4601,26,1,0,0.0,1,1.0,1,1,0.0,0.0,1.0,1,0
8,0,75.0,1.0,822,298,1537,2587,42,1,1,0.0,0,1.0,1,1,0.0,0.0,1.0,0,0
6,0,44.75,1.0,1021,30988,1554,2087,10,0,1,0.0,0,1.0,0,0,0.0,1.0,0.0,0,0
11,0,44.05,1.0,1088,240,1538,3200,30,0,0,0.0,0,1.0,0,1,1.0,0.0,0.0,0,0
70,0,115.55,0.0,596,15921,1607,4838,52,1,1,1.0,1,0.0,1,0,0.0,0.0,1.0,1,0
18,0,85.2,1.0,93,1584,1599,3326,71,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,1,0
34,0,97.65,1.0,112,695,1572,3979,16,0,0,0.0,0,1.0,1,1,0.0,0.0,1.0,1,0
47,0,109.55,0.0,316,42239,203,5863,20,0,0,0.0,1,1.0,1,1,0.0,0.0,1.0,1,0
39,0,89.55,0.0,322,2965,1624,3849,30,0,0,0.0,1,1.0,0,1,0.0,0.0,1.0,1,0
1,0,19.45,0.0,428,82,1612,5687,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0
4,0,20.35,0.0,482,155,1597,4133,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0
59,0,99.5,1.0,619,867,1602,6098,5,0,0,0.0,0,1.0,1,1,0.0,0.0,1.0,1,0
2,0,45.0,1.0,845,660,1574,5704,3,0,0,1.0,0,0.0,0,0,0.0,1.0,0.0,0,0
1,0,20.15,0.0,927,2020,1614,4103,0,0,1,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0
66,0,105.0,1.0,934,202,1568,5723,51,0,0,1.0,1,0.0,1,0,0.0,0.0,1.0,1,0
3,0,54.7,1.0,1008,2369,1608,3335,17,0,0,1.0,0,0.0,0,0,1.0,0.0,0.0,0,0
14,0,87.25,1.0,316,42239,203,4786,19,0,0,0.0,0,1.0,1,1,0.0,0.0,1.0,1,0
10,0,79.95,1.0,21,222,943,5640,4,0,0,0.0,0,1.0,0,1,0.0,0.0,1.0,0,0
18,0,88.35,0.0,161,58830,1068,5727,23,0,0,0.0,0,1.0,0,0,0.0,0.0,1.0,1,0
9,0,94.75,1.0,245,67411,1161,2893,26,0,0,0.0,0,1.0,1,0,0.0,0.0,1.0,1,0
4,0,78.45,1.0,258,4426,936,5048,58,0,1,0.0,1,1.0,1,0,0.0,0.0,1.0,1,0
4,0,70.2,1.0,261,18529,1186,5094,15,0,0,0.0,0,1.0,0,0,0.0,0.0,1.0,0,0
59,0,41.05,1.0,298,38534,1059,4324,69,0,0,0.0,1,1.0,1,1,1.0,0.0,0.0,0,0
10,0,85.6,1.0,299,171,1224,5146,29,0,0,0.0,0,1.0,0,1,0.0,1.0,0.0,1,0
5,0,70.0,1.0,387,1140,960,2673,22,0,0,1.0,0,0.0,1,0,1.0,0.0,0.0,0,0
1,0,49.95,1.0,454,6202,927,2041,4,0,0,0.0,0,1.0,0,0,0.0,1.0,0.0,1,0
22,0,69.25,1.0,481,1793,1178,2159,52,0,0,0.0,0,1.0,0,1,0.0,0.0,1.0,0,0
41,0,73.0,1.0,705,32040,1035,2041,29,0,0,0.0,0,1.0,1,1,1.0,0.0,0.0,1,0
64,0,100.05,1.0,744,2048,1026,5452,18,0,0,1.0,0,0.0,1,0,0.0,0.0,1.0,1,0
