gender,under_30,senior_citizen,dependents,country,state,city,longitude,referred_a_friend,phone_service,multiple_lines,internet_type,avg_monthly_gb_download,online_security,online_backup,streaming_music,paperless_billing,payment_method,quarter,churn_label,cltv,tenure_months,device_protection,tech_support,monthly_charges,population
Female,Yes,No,No,United States,California,Posey,-118.636698,No,No,No,DSL,76,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,3146,2,No,No,34.7,266
Male,No,No,No,United States,California,Shafter,-119.286833,Yes,Yes,No,Cable,3,No,No,Yes,No,Bank Withdrawal,Q3,Yes,2046,1,No,No,80.0,15177
Female,No,No,No,United States,California,San Diego,-117.134917,No,Yes,Yes,Fiber Optic,10,No,No,No,Yes,Credit Card,Q3,Yes,4965,3,No,No,75.1,47224
Male,Yes,No,No,United States,California,San Diego,-117.134917,Yes,Yes,No,Cable,51,No,No,No,Yes,Bank Withdrawal,Q3,Yes,3273,3,Yes,No,50.15,47224
Female,No,No,No,United States,California,San Diego,-117.134917,No,Yes,No,Fiber Optic,12,Yes,Yes,No,Yes,Bank Withdrawal,Q3,Yes,4535,25,No,No,79.85,47224
Male,Yes,No,No,United States,California,San Diego,-117.134917,No,Yes,No,,0,No,No,No,No,Mailed Check,Q3,Yes,3556,1,No internet service,No internet service,19.55,47224
Female,No,No,No,United States,California,San Diego,-117.134917,Yes,Yes,Yes,Fiber Optic,30,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,5640,4,No,No,85.95,47224
Male,Yes,No,No,United States,California,San Diego,-117.134917,No,Yes,No,DSL,59,No,No,No,Yes,Bank Withdrawal,Q3,Yes,2450,3,No,No,45.35,47224
Female,Yes,No,No,United States,California,San Diego,-117.134917,No,Yes,Yes,Cable,51,No,No,No,Yes,Bank Withdrawal,Q3,Yes,5269,45,Yes,Yes,87.25,47224
Male,No,No,No,United States,California,San Diego,-117.134917,No,Yes,Yes,Fiber Optic,13,Yes,No,Yes,No,Bank Withdrawal,Q3,Yes,3658,10,No,No,98.55,47224
Female,No,No,No,United States,California,Keene,-118.59049,No,Yes,No,Fiber Optic,13,No,Yes,Yes,Yes,Bank Withdrawal,Q3,Yes,3579,15,No,No,85.9,1436
Female,No,No,No,United States,California,Lancaster,-117.889656,No,Yes,No,Fiber Optic,2,No,No,Yes,No,Bank Withdrawal,Q3,Yes,3161,22,No,No,89.25,57794
Male,No,No,No,United States,California,Lancaster,-118.38111,Yes,Yes,No,Fiber Optic,11,No,No,No,Yes,Bank Withdrawal,Q3,Yes,3038,3,No,No,70.3,49309
Male,No,No,No,United States,California,Palmdale,-118.029441,No,Yes,Yes,Fiber Optic,15,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,5264,15,No,No,93.35,25370
Female,No,No,No,United States,California,Pearblossom,-117.894868,No,Yes,No,,0,No,No,No,No,Mailed Check,Q3,Yes,4248,1,No internet service,No internet service,19.9,1613
Female,No,No,No,United States,California,Randsburg,-117.773354,Yes,Yes,No,Cable,27,Yes,No,Yes,Yes,Mailed Check,Q3,Yes,4356,5,Yes,No,88.9,117
Male,Yes,No,No,United States,California,Temecula,-117.029473,Yes,Yes,No,Fiber Optic,41,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,4161,33,Yes,No,95.8,46171
Male,No,No,No,United States,California,Temecula,-117.029473,No,Yes,Yes,Fiber Optic,14,No,Yes,No,Yes,Bank Withdrawal,Q3,Yes,3051,2,No,No,82.0,46171
Male,No,No,No,United States,California,Palmdale,-117.79593,No,Yes,No,DSL,9,No,No,No,No,Bank Withdrawal,Q3,Yes,3478,2,No,No,45.35,6787
Female,No,No,No,United States,California,Bass Lake,-119.345011,No,Yes,No,DSL,23,No,No,No,Yes,Bank Withdrawal,Q3,Yes,4138,1,No,Yes,52.2,613
Male,No,No,No,United States,California,Five Points,-120.119911,No,Yes,Yes,Fiber Optic,9,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,5016,62,Yes,No,96.75,1852
Female,No,No,No,United States,California,Friant,-119.69056,No,Yes,Yes,Fiber Optic,30,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,5184,10,No,Yes,98.5,1125
Male,No,No,No,United States,California,Kerman,-120.123526,No,Yes,No,Fiber Optic,27,No,Yes,No,Yes,Bank Withdrawal,Q3,Yes,4694,6,No,No,85.35,14062
Male,No,No,No,United States,California,Madera,-120.194274,Yes,Yes,Yes,Cable,4,No,Yes,Yes,Yes,Bank Withdrawal,Q3,Yes,2576,40,No,No,101.3,28434
Male,Yes,No,No,United States,California,Madera,-119.930027,No,Yes,No,Fiber Optic,48,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,3042,1,No,No,69.55,49247
Male,Yes,No,No,United States,California,Escondido,-116.967221,No,Yes,Yes,Fiber Optic,47,No,Yes,Yes,Yes,Bank Withdrawal,Q3,Yes,6105,58,Yes,No,103.25,48690
Male,Yes,No,No,United States,California,Miramonte,-119.024051,No,Yes,Yes,Fiber Optic,42,Yes,No,Yes,Yes,Credit Card,Q3,Yes,4544,70,No,Yes,104.0,571
Female,No,No,No,United States,California,Orosi,-119.175655,No,Yes,No,Fiber Optic,27,No,No,Yes,Yes,Mailed Check,Q3,Yes,2969,2,Yes,No,86.2,9780
Male,Yes,No,No,United States,California,Fresno,-119.797113,Yes,Yes,Yes,Fiber Optic,59,No,Yes,Yes,Yes,Bank Withdrawal,Q3,Yes,4123,21,Yes,Yes,111.2,3258
Female,No,No,No,United States,California,San Joaquin,-120.153393,Yes,Yes,No,Fiber Optic,25,No,Yes,No,Yes,Credit Card,Q3,Yes,3696,16,Yes,No,89.45,4318
Male,Yes,No,No,United States,California,South Dos Palos,-120.653519,Yes,Yes,No,Fiber Optic,52,No,Yes,Yes,No,Bank Withdrawal,Q3,Yes,4111,60,Yes,No,90.95,343
Female,No,No,No,United States,California,Tollhouse,-119.348267,Yes,Yes,Yes,Fiber Optic,14,Yes,Yes,Yes,No,Bank Withdrawal,Q3,Yes,4274,50,No,Yes,108.55,2633
Male,No,No,No,United States,California,Fresno,-119.762633,No,Yes,No,DSL,12,No,No,No,No,Mailed Check,Q3,Yes,3522,1,No,No,44.4,31180
Female,No,No,No,United States,California,Fresno,-119.82947,Yes,Yes,No,,0,No,No,No,No,Bank Withdrawal,Q3,Yes,2653,12,No internet service,No internet service,19.8,36274
Male,Yes,No,No,United States,California,Fresno,-119.783786,No,Yes,No,Fiber Optic,53,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,5951,1,No,No,89.9,6848
Female,No,No,No,United States,California,Escondido,-116.967221,No,Yes,Yes,Fiber Optic,15,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,5600,62,Yes,No,100.15,48690
Male,No,No,No,United States,California,Carmel,-121.852507,No,Yes,No,DSL,27,No,Yes,No,No,Bank Withdrawal,Q3,Yes,3718,1,No,No,50.8,13121
Female,No,No,No,United States,California,King City,-120.980777,No,Yes,No,Cable,29,No,Yes,Yes,Yes,Bank Withdrawal,Q3,Yes,5861,3,No,No,95.1,14477
Male,No,No,No,United States,California,Lockwood,-121.055933,No,Yes,Yes,Fiber Optic,16,No,No,Yes,Yes,Credit Card,Q3,Yes,3665,22,No,No,94.65,538
Male,No,No,No,United States,California,Marina,-121.758398,Yes,Yes,No,Fiber Optic,2,No,No,No,Yes,Mailed Check,Q3,Yes,3080,4,Yes,Yes,80.6,21759
Male,Yes,No,No,United States,California,Pebble Beach,-121.944815,No,Yes,Yes,Fiber Optic,52,No,No,Yes,No,Bank Withdrawal,Q3,Yes,6304,59,No,No,85.55,4602
Female,No,No,No,United States,California,Belmont,-122.306132,No,No,No,Cable,5,No,Yes,Yes,Yes,Bank Withdrawal,Q3,Yes,4941,60,No,No,50.8,25566
Female,No,No,No,United States,California,Daly City,-122.445202,No,Yes,No,Fiber Optic,7,Yes,No,Yes,No,Bank Withdrawal,Q3,Yes,2122,15,Yes,Yes,105.1,47453
Male,No,No,No,United States,California,Loma Mar,-122.26308,No,Yes,No,Fiber Optic,6,Yes,Yes,Yes,Yes,Bank Withdrawal,Q3,Yes,5803,10,Yes,Yes,110.1,148
Female,No,No,No,United States,California,Los Altos,-122.093002,No,Yes,No,Fiber Optic,24,No,No,Yes,No,Bank Withdrawal,Q3,Yes,3962,6,Yes,No,83.9,21496
Female,No,No,No,United States,California,Mountain View,-122.086022,Yes,Yes,Yes,Fiber Optic,16,Yes,Yes,No,Yes,Bank Withdrawal,Q3,Yes,5413,63,Yes,No,100.55,32143
Male,No,No,No,United States,California,Mountain View,-122.062947,Yes,Yes,Yes,Fiber Optic,14,No,Yes,Yes,Yes,Bank Withdrawal,Q3,Yes,5812,50,Yes,No,103.85,27822
Female,No,No,No,United States,California,Pescadero,-122.297533,No,No,No,DSL,12,No,No,No,No,Bank Withdrawal,Q3,Yes,5768,1,No,No,24.6,2055
Female,No,No,No,United States,California,San Bruno,-122.430661,No,Yes,No,Cable,23,Yes,No,Yes,Yes,Bank Withdrawal,Q3,Yes,5559,12,No,Yes,98.9,39566
Female,Yes,No,No,United States,California,South San Francisco,-122.426468,No,Yes,Yes,Fiber Optic,82,No,No,Yes,No,Credit Card,Q3,Yes,2954,9,Yes,No,98.3,60599
Male,No,No,No,United States,California,Sunnyvale,-122.020456,No,Yes,No,Fiber Optic,13,Yes,No,Yes,No,Bank Withdrawal,Q3,Yes,4940,17,No,No,93.85,64010
Female,No,No,No,United States,California,San Francisco,-122.442833,No,Yes,No,Fiber Optic,4,No,Yes,No,Yes,Bank Withdrawal,Q3,Yes,4806,13,Yes,No,81.15,27906
Female,No,No,No,United States,California,San Mateo,-122.317723,No,Yes,Yes,Fiber Optic,27,Yes,No,No,Yes,Bank Withdrawal,Q3,Yes,3263,6,No,No,79.05,23393
Female,No,No,No,United States,California,Antioch,-121.801599,No,Yes,Yes,Fiber Optic,24,No,No,No,No,Bank Withdrawal,Q3,Yes,2054,3,No,No,74.4,90891
Male,Yes,No,No,United States,California,Concord,-122.039144,Yes,Yes,No,DSL,73,No,No,Yes,No,Credit Card,Q3,Yes,3700,1,No,No,44.7,36186
Male,No,No,No,United States,California,Fremont,-121.962472,No,Yes,No,DSL,17,No,No,No,Yes,Mailed Check,Q3,Yes,3571,1,No,No,45.7,56126
Male,No,No,No,United States,California,Hayward,-122.076796,No,Yes,No,,0,No,No,No,No,Bank Withdrawal,Q3,Yes,4489,7,No internet service,No internet service,19.25,60274
Female,No,No,No,United States,California,Hayward,-122.120843,No,Yes,Yes,Fiber Optic,28,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,3391,2,No,No,96.0,27311
Female,No,No,No,United States,California,Castro Valley,-122.083473,No,Yes,No,Fiber Optic,51,No,No,Yes,No,Bank Withdrawal,Q3,Yes,2627,1,No,No,90.55,41698
Male,No,No,No,United States,California,Martinez,-122.115432,No,Yes,Yes,Fiber Optic,53,Yes,No,Yes,Yes,Bank Withdrawal,Q3,Yes,5200,71,Yes,Yes,108.05,46677
Male,No,No,No,United States,California,Fremont,-122.080312,No,Yes,No,Fiber Optic,28,No,No,No,Yes,Bank Withdrawal,Q3,Yes,5367,1,No,No,69.9,33883
Male,No,No,No,United States,California,Pinole,-122.293716,No,Yes,Yes,Fiber Optic,18,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,5228,1,No,No,86.6,16717
Female,Yes,No,No,United States,California,San Leandro,-122.15728,No,Yes,Yes,Fiber Optic,41,No,Yes,Yes,No,Credit Card,Q3,Yes,2455,35,No,Yes,85.3,19815
Female,No,No,No,United States,California,San Lorenzo,-122.132415,No,Yes,No,Fiber Optic,21,No,No,No,Yes,Credit Card,Q3,Yes,2318,34,No,No,70.0,26240
Female,No,No,No,United States,California,Union City,-122.051521,No,Yes,No,Fiber Optic,15,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,3077,7,Yes,No,95.35,66472
Female,No,No,No,United States,California,Walnut Creek,-122.075197,No,Yes,Yes,Fiber Optic,19,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,4260,18,No,Yes,90.1,18024
Female,Yes,No,No,United States,California,Walnut Creek,-122.052782,No,Yes,No,Fiber Optic,39,No,No,Yes,No,Bank Withdrawal,Q3,Yes,5225,2,No,No,68.95,40917
Male,No,No,No,United States,California,Walnut Creek,-122.008483,Yes,Yes,Yes,Fiber Optic,26,Yes,No,Yes,Yes,Credit Card,Q3,Yes,5026,32,No,No,99.55,26022
Male,No,No,No,United States,California,Oakland,-122.244314,Yes,Yes,No,DSL,22,No,No,Yes,No,Bank Withdrawal,Q3,Yes,2989,18,Yes,No,57.45,41876
Male,Yes,No,No,United States,California,Oakland,-122.297401,Yes,Yes,No,DSL,26,No,No,Yes,No,Credit Card,Q3,Yes,2595,12,No,No,53.65,21054
Male,No,No,No,United States,California,Albany,-122.295192,Yes,Yes,Yes,Cable,26,No,No,No,Yes,Bank Withdrawal,Q3,Yes,2404,26,No,No,83.75,15882
Male,No,No,No,United States,California,San Rafael,-122.546024,Yes,Yes,No,Fiber Optic,13,Yes,Yes,No,Yes,Bank Withdrawal,Q3,Yes,2405,38,No,No,79.45,28403
Male,No,No,No,United States,California,Bodega Bay,-123.037957,Yes,Yes,No,Fiber Optic,5,No,No,No,Yes,Bank Withdrawal,Q3,Yes,2356,32,No,No,69.75,1785
Female,No,No,No,United States,California,Cotati,-122.718742,No,Yes,No,,0,No,No,No,No,Mailed Check,Q3,Yes,5881,1,No internet service,No internet service,19.65,7936
Female,No,No,No,United States,California,Larkspur,-122.532369,No,No,No,DSL,2,No,No,Yes,No,Bank Withdrawal,Q3,Yes,2863,5,Yes,No,39.5,6773
Male,No,No,No,United States,California,Marshall,-122.834815,Yes,Yes,Yes,Fiber Optic,23,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,3099,40,No,No,97.1,406
Female,Yes,No,No,United States,California,Novato,-122.563683,No,Yes,No,Fiber Optic,42,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,3937,5,No,No,80.0,16429
Female,No,No,No,United States,California,Nicasio,-122.665566,No,Yes,No,Fiber Optic,18,Yes,No,No,Yes,Mailed Check,Q3,Yes,5686,10,No,No,84.7,607
Male,No,No,No,United States,California,Novato,-122.634384,Yes,Yes,No,Fiber Optic,23,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,3851,2,No,No,89.55,24741
Male,Yes,No,No,United States,California,Novato,-122.524004,No,Yes,Yes,Cable,69,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,4359,23,No,Yes,90.6,13361
Female,No,No,No,United States,California,San Anselmo,-122.575026,No,Yes,Yes,Fiber Optic,4,Yes,No,No,Yes,Bank Withdrawal,Q3,Yes,4650,23,No,No,90.05,16849
Male,No,No,No,United States,California,Sausalito,-122.515692,Yes,Yes,Yes,Fiber Optic,22,No,Yes,Yes,Yes,Bank Withdrawal,Q3,Yes,5157,49,No,No,99.05,11213
Female,No,No,No,United States,California,Tomales,-122.901041,No,Yes,No,Fiber Optic,24,No,No,No,No,Bank Withdrawal,Q3,Yes,5667,2,No,No,69.75,384
Female,No,No,No,United States,California,Valley Ford,-122.935056,No,Yes,No,DSL,13,No,Yes,No,Yes,Credit Card,Q3,Yes,2960,2,No,No,49.05,66
Male,No,No,No,United States,California,Alviso,-121.994813,No,Yes,Yes,Fiber Optic,29,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,2561,7,Yes,No,98.05,2147
Female,Yes,No,No,United States,California,Boulder Creek,-122.142961,No,Yes,Yes,Fiber Optic,59,Yes,Yes,Yes,Yes,Bank Withdrawal,Q3,Yes,3038,41,Yes,Yes,114.5,10520
Male,No,No,No,United States,California,Davenport,-122.237162,No,Yes,No,Fiber Optic,14,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,3533,2,No,No,80.95,857
Male,No,No,No,United States,California,San Martin,-121.606417,Yes,Yes,No,Fiber Optic,4,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,5801,25,No,No,90.4,5671
Male,Yes,No,No,United States,California,Santa Cruz,-121.991149,Yes,Yes,No,Cable,52,No,Yes,Yes,Yes,Mailed Check,Q3,Yes,2539,3,Yes,No,56.15,36631
Female,No,No,No,United States,California,San Jose,-121.883119,No,Yes,No,Fiber Optic,18,Yes,No,Yes,Yes,Bank Withdrawal,Q3,Yes,4249,4,Yes,Yes,94.4,52334
Female,No,No,No,United States,California,San Jose,-121.852855,No,Yes,Yes,Fiber Optic,29,No,No,No,Yes,Credit Card,Q3,Yes,3982,37,Yes,No,78.95,51706
Female,Yes,No,No,United States,California,San Jose,-121.894763,No,No,No,DSL,48,No,No,Yes,Yes,Credit Card,Q3,Yes,5182,19,No,No,44.85,46185
Male,Yes,No,No,United States,California,San Jose,-122.000887,No,Yes,No,Fiber Optic,71,No,No,Yes,No,Mailed Check,Q3,Yes,3331,7,Yes,No,74.65,37570
Female,No,No,No,United States,California,San Jose,-121.945416,Yes,Yes,Yes,DSL,30,Yes,No,No,Yes,Bank Withdrawal,Q3,Yes,4049,14,No,No,64.7,9657
Male,No,No,No,United States,California,Stockton,-121.348048,No,No,No,DSL,26,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,3958,1,No,No,35.55,30814
Female,No,No,No,United States,California,Stockton,-121.387999,No,Yes,Yes,Fiber Optic,25,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,2414,2,No,No,95.15,19109
Male,No,No,No,United States,California,Acampo,-121.235034,Yes,Yes,No,Fiber Optic,11,No,No,Yes,Yes,Mailed Check,Q3,Yes,5295,13,Yes,No,96.65,6317
Male,No,No,No,United States,California,Linden,-121.030499,No,No,No,DSL,6,No,Yes,No,Yes,Mailed Check,Q3,Yes,3605,1,No,No,31.35,3148
Female,No,No,No,United States,California,Lodi,-121.159078,No,Yes,Yes,Fiber Optic,6,No,Yes,No,Yes,Bank Withdrawal,Q3,Yes,5671,12,No,No,89.75,45755
Male,No,No,No,United States,California,Valley Springs,-120.849231,Yes,Yes,No,Cable,29,No,Yes,Yes,Yes,Bank Withdrawal,Q3,Yes,4990,60,No,No,94.4,11266
Male,No,No,No,United States,California,West Point,-120.469545,No,Yes,No,,0,No,No,No,Yes,Bank Withdrawal,Q3,Yes,3874,1,No internet service,No internet service,19.85,2198
Female,No,No,No,United States,California,Atwater,-120.656354,No,Yes,Yes,Fiber Optic,10,No,Yes,Yes,Yes,Credit Card,Q3,Yes,5750,6,Yes,Yes,109.9,27808
Male,No,No,No,United States,California,Big Oak Flat,-120.256995,No,Yes,No,Fiber Optic,12,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,3025,15,Yes,Yes,101.35,167
Female,Yes,No,No,United States,California,Delhi,-120.765493,No,Yes,Yes,Cable,59,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,4611,1,No,No,60.15,10159
Male,No,No,No,United States,California,Hickman,-120.69955,No,Yes,Yes,Fiber Optic,27,No,No,No,Yes,Bank Withdrawal,Q3,Yes,5356,7,Yes,No,90.45,1055
Male,No,No,No,United States,California,Long Barn,-120.078597,Yes,Yes,No,Fiber Optic,9,No,Yes,Yes,Yes,Bank Withdrawal,Q3,Yes,5414,53,No,No,94.25,683
Male,Yes,No,No,United States,California,Mariposa,-119.99437,No,Yes,Yes,Fiber Optic,76,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,2548,1,No,No,74.9,10226
Female,No,No,No,United States,California,Mi Wuk Village,-120.133915,No,Yes,No,Fiber Optic,3,No,No,No,Yes,Bank Withdrawal,Q3,Yes,2502,1,No,No,80.25,1278
Male,No,No,No,United States,California,Modesto,-121.007575,Yes,Yes,No,Fiber Optic,11,No,No,No,Yes,Bank Withdrawal,Q3,Yes,3368,17,No,No,69.0,52872
Female,No,No,No,United States,California,Modesto,-121.012295,Yes,Yes,Yes,DSL,12,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,2860,11,No,Yes,66.35,47536
Male,No,No,No,United States,California,Modesto,-121.025836,No,Yes,Yes,Fiber Optic,11,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,4857,19,No,No,86.0,26055
Female,No,No,No,United States,California,Modesto,-120.877572,Yes,Yes,No,Fiber Optic,14,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,3212,3,No,No,80.3,13343
Male,No,No,No,United States,California,Oakdale,-120.776141,No,Yes,Yes,Fiber Optic,5,No,Yes,No,Yes,Credit Card,Q3,Yes,5927,24,No,No,90.55,25384
Female,No,No,No,United States,California,Riverbank,-120.954271,No,Yes,Yes,Fiber Optic,52,No,No,No,Yes,Bank Withdrawal,Q3,Yes,2101,2,No,No,75.9,16525
Male,No,No,No,United States,California,Salida,-121.08739,Yes,Yes,No,DSL,6,No,No,No,Yes,Credit Card,Q3,Yes,3706,1,No,No,45.85,12466
Female,No,No,No,United States,California,Snelling,-120.426843,Yes,No,No,DSL,29,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,4840,16,No,Yes,49.95,1158
Male,No,No,No,United States,California,Turlock,-120.854357,Yes,Yes,No,Fiber Optic,12,No,No,No,No,Bank Withdrawal,Q3,Yes,2777,34,No,No,78.3,24708
Male,No,No,No,United States,California,Escondido,-116.967221,No,Yes,Yes,Fiber Optic,23,No,No,No,Yes,Bank Withdrawal,Q3,Yes,4428,3,No,No,76.95,48690
Male,No,No,No,United States,California,Santa Rosa,-122.739814,No,Yes,No,DSL,28,No,No,No,No,Bank Withdrawal,Q3,Yes,4568,1,No,No,45.3,30876
Female,No,No,No,United States,California,Santa Rosa,-122.580539,No,Yes,No,,0,No,No,No,No,Bank Withdrawal,Q3,Yes,5379,15,No internet service,No internet service,19.4,25718
Female,No,No,No,United States,California,Branscomb,-123.682799,No,Yes,Yes,Cable,3,No,No,No,No,Bank Withdrawal,Q3,Yes,5250,11,No,Yes,90.15,176
Male,Yes,No,No,United States,California,Caspar,-123.784599,No,Yes,No,Cable,73,No,No,Yes,No,Credit Card,Q3,Yes,4094,1,No,No,45.05,333
Female,No,No,No,United States,California,Clearlake,-122.631779,No,Yes,No,Fiber Optic,26,No,Yes,No,No,Bank Withdrawal,Q3,Yes,3940,1,No,No,75.8,13485
Female,No,No,No,United States,California,Cloverdale,-122.938935,No,Yes,No,Fiber Optic,16,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,3830,7,No,No,79.3,9210
Female,No,No,No,United States,California,Comptche,-123.565432,No,No,No,DSL,18,No,No,No,Yes,Bank Withdrawal,Q3,Yes,2860,2,No,Yes,30.9,371
Male,No,No,No,United States,California,Gualala,-123.50608,Yes,Yes,Yes,Fiber Optic,26,Yes,Yes,Yes,Yes,Bank Withdrawal,Q3,Yes,4601,59,Yes,No,110.15,1916
Male,Yes,No,No,United States,California,Rio Nido,-122.97932,Yes,Yes,No,Fiber Optic,42,Yes,No,Yes,No,Bank Withdrawal,Q3,Yes,2587,8,No,No,75.0,298
Male,No,No,No,United States,California,Ukiah,-123.23422,No,Yes,No,Cable,10,No,No,No,No,Bank Withdrawal,Q3,Yes,2087,6,No,No,44.75,30988
Female,No,No,No,United States,California,Witter Springs,-122.985488,Yes,Yes,No,DSL,30,No,No,No,Yes,Bank Withdrawal,Q3,Yes,3200,11,No,No,44.05,240
Female,No,No,No,United States,California,Mckinleyville,-124.015255,No,Yes,Yes,Fiber Optic,52,Yes,Yes,Yes,No,Credit Card,Q3,Yes,4838,70,Yes,Yes,115.55,15921
Female,Yes,No,No,United States,California,Blue Lake,-123.831799,No,Yes,Yes,Fiber Optic,71,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,3326,18,No,No,85.2,1584
Female,No,No,No,United States,California,Bridgeville,-123.525626,Yes,Yes,Yes,Fiber Optic,16,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,3979,34,No,No,97.65,695
Male,No,No,No,United States,California,Fallbrook,-117.299644,Yes,Yes,Yes,Fiber Optic,20,No,Yes,Yes,Yes,Bank Withdrawal,Q3,Yes,5863,47,Yes,Yes,109.55,42239
Female,No,No,No,United States,California,Ferndale,-124.301372,Yes,Yes,Yes,Fiber Optic,30,No,Yes,No,Yes,Bank Withdrawal,Q3,Yes,3849,39,Yes,Yes,89.55,2965
Male,No,No,No,United States,California,Honeydew,-124.063329,No,Yes,No,,0,No,No,No,Yes,Credit Card,Q3,Yes,5687,1,No internet service,No internet service,19.45,82
Female,No,No,No,United States,California,Korbel,-123.80458,No,Yes,No,,0,No,No,No,No,Credit Card,Q3,Yes,4133,4,No internet service,No internet service,20.35,155
Male,No,No,No,United States,California,Miranda,-123.86,Yes,Yes,Yes,Fiber Optic,5,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,6098,59,Yes,No,99.5,867
Male,No,No,No,United States,California,Salyer,-123.539754,No,Yes,No,Cable,3,No,No,No,Yes,Credit Card,Q3,Yes,5704,2,No,No,45.0,660
Male,No,No,No,United States,California,Smith River,-124.097094,No,Yes,No,,0,No,No,No,No,Credit Card,Q3,Yes,4103,1,No internet service,No internet service,20.15,2020
Male,Yes,No,No,United States,California,Somes Bar,-123.471895,No,Yes,Yes,Fiber Optic,51,No,Yes,Yes,Yes,Credit Card,Q3,Yes,5723,66,Yes,No,105.0,202
Male,No,No,No,United States,California,Trinidad,-124.027381,No,Yes,No,DSL,17,No,No,No,Yes,Credit Card,Q3,Yes,3335,3,No,No,54.7,2369
Female,No,No,No,United States,California,Fallbrook,-117.299644,Yes,Yes,Yes,Fiber Optic,19,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,4786,14,Yes,No,87.25,42239
Male,No,No,No,United States,California,Amador City,-120.8421,Yes,Yes,No,Fiber Optic,4,No,No,No,Yes,Bank Withdrawal,Q3,Yes,5640,10,No,No,79.95,222
Female,No,No,No,United States,California,Carmichael,-121.328011,No,Yes,Yes,Fiber Optic,23,No,No,No,Yes,Bank Withdrawal,Q3,Yes,5727,18,No,Yes,88.35,58830
Female,No,No,No,United States,California,Davis,-121.678813,No,Yes,Yes,Fiber Optic,26,No,No,Yes,Yes,Bank Withdrawal,Q3,Yes,2893,9,No,No,94.75,67411
Male,Yes,No,No,United States,California,Diamond Springs,-120.811852,No,Yes,Yes,Fiber Optic,58,No,Yes,Yes,No,Bank Withdrawal,Q3,Yes,5048,4,No,No,78.45,4426
Male,No,No,No,United States,California,Dixon,-121.799917,No,Yes,No,Fiber Optic,15,No,No,No,Yes,Bank Withdrawal,Q3,Yes,5094,4,No,No,70.2,18529
Male,Yes,No,No,United States,California,Elk Grove,-121.30587,Yes,No,No,DSL,69,No,Yes,Yes,Yes,Bank Withdrawal,Q3,Yes,4324,59,No,No,41.05,38534
Male,No,No,No,United States,California,Elmira,-121.902943,Yes,Yes,Yes,Cable,29,No,No,No,Yes,Bank Withdrawal,Q3,Yes,5146,10,No,No,85.6,171
Male,No,No,No,United States,California,Greenwood,-120.897718,No,Yes,No,DSL,22,No,No,Yes,Yes,Credit Card,Q3,Yes,2673,5,Yes,No,70.0,1140
Female,No,No,No,United States,California,Jackson,-120.76901,No,Yes,Yes,Cable,4,No,No,No,Yes,Bank Withdrawal,Q3,Yes,2041,1,No,No,49.95,6202
